,status,walkscore,description,updated,logo_url,more_info_icon,more_info_link,ws_link,help_link,snapped_lat,snapped_lon,transit,bike
55,1,32.0,Car-Dependent,2023-02-09 07:30:30.549686,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.372595/lng=-122.312055/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.373,-122.3115,,"{'score': 46, 'description': 'Somewhat Bikeable'}"
56,1,16.0,Car-Dependent,2023-02-09 08:10:19.687369,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.33012/lng=-122.19378/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.3295,-122.1945,"{'score': None, 'description': None, 'summary': None}","{'score': 12, 'description': 'Somewhat Bikeable'}"
57,1,86.0,Very Walkable,2023-02-09 03:34:18.083686,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.72393/lng=-122.29049/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.724,-122.2905,"{'score': None, 'description': None, 'summary': None}","{'score': 67, 'description': 'Bikeable'}"
58,1,6.0,Car-Dependent,2023-02-09 07:07:45.036297,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.35278/lng=-122.27161/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.3535,-122.271,,"{'score': 2, 'description': 'Somewhat Bikeable'}"
59,1,26.0,Car-Dependent,2023-02-09 07:33:58.577902,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.33135/lng=-122.35089/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.331,-122.3505,"{'score': None, 'description': None, 'summary': None}","{'score': 38, 'description': 'Somewhat Bikeable'}"
60,1,53.0,Somewhat Walkable,2023-02-09 04:24:33.955229,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.556225/lng=-122.18317/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.556,-122.1825,"{'score': None, 'description': None, 'summary': None}","{'score': 60, 'description': 'Bikeable'}"
61,1,48.0,Car-Dependent,2023-02-09 03:44:46.560961,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.567825/lng=-122.39783/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.568,-122.3985,"{'score': None, 'description': None, 'summary': None}","{'score': 46, 'description': 'Somewhat Bikeable'}"
62,1,2.0,Car-Dependent,2022-12-11 08:53:21.541634,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=38.07587/lng=-88.53576/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,38.076,-88.536,,"{'score': 27, 'description': 'Somewhat Bikeable'}"
63,1,8.0,Car-Dependent,2023-02-09 04:13:15.129104,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.712125/lng=-122.023085/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.712,-122.0235,,"{'score': 37, 'description': 'Somewhat Bikeable'}"
64,1,73.0,Very Walkable,2023-02-09 03:36:35.489568,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.640365/lng=-122.277315/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.64,-122.277,"{'score': None, 'description': None, 'summary': None}","{'score': 56, 'description': 'Bikeable'}"
65,1,39.0,Car-Dependent,2023-02-09 04:24:30.526272,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.727545/lng=-122.231665/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.727,-122.232,"{'score': None, 'description': None, 'summary': None}","{'score': 33, 'description': 'Somewhat Bikeable'}"
66,1,22.0,Car-Dependent,2023-02-09 04:12:14.794225,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.5186/lng=-122.029015/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.5185,-122.0295,"{'score': None, 'description': None, 'summary': None}","{'score': 51, 'description': 'Bikeable'}"
67,1,68.0,Somewhat Walkable,2023-02-09 04:13:59.746707,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.506905/lng=-122.175105/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.5065,-122.175,"{'score': None, 'description': None, 'summary': None}","{'score': 38, 'description': 'Somewhat Bikeable'}"
68,1,76.0,Very Walkable,2023-02-09 07:45:35.975239,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.49135/lng=-122.1544/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.4915,-122.154,"{'score': None, 'description': None, 'summary': None}","{'score': 56, 'description': 'Bikeable'}"
69,1,61.0,Somewhat Walkable,2023-02-09 04:16:52.403426,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.728905/lng=-122.240885/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.7285,-122.241,"{'score': None, 'description': None, 'summary': None}","{'score': 38, 'description': 'Somewhat Bikeable'}"
70,1,81.0,Very Walkable,2023-02-09 03:26:38.853623,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.574815/lng=-122.29159/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.5755,-122.292,"{'score': None, 'description': None, 'summary': None}","{'score': 78, 'description': 'Very Bikeable'}"
71,1,6.0,Car-Dependent,2023-02-09 04:02:20.955849,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.52087/lng=-122.16122/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.5215,-122.1615,,"{'score': 15, 'description': 'Somewhat Bikeable'}"
72,1,38.0,Car-Dependent,2023-02-09 04:08:00.499948,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.634615/lng=-122.178645/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.634,-122.178,"{'score': None, 'description': None, 'summary': None}","{'score': 37, 'description': 'Somewhat Bikeable'}"
73,1,20.0,Car-Dependent,2023-02-09 04:24:52.519849,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.718445/lng=-122.22913/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.718,-122.229,"{'score': None, 'description': None, 'summary': None}","{'score': 31, 'description': 'Somewhat Bikeable'}"
74,1,21.0,Car-Dependent,2023-02-09 04:36:28.211123,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.536275/lng=-122.237065/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.5365,-122.2365,"{'score': None, 'description': None, 'summary': None}","{'score': 28, 'description': 'Somewhat Bikeable'}"
75,1,8.0,Car-Dependent,2023-02-01 05:08:20.812941,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.47508/lng=-121.76637/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.475,-121.767,,"{'score': 27, 'description': 'Somewhat Bikeable'}"
76,1,5.0,Car-Dependent,2023-02-09 04:25:14.977509,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.628725/lng=-122.092037/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.628,-122.0925,"{'score': None, 'description': None, 'summary': None}","{'score': 20, 'description': 'Somewhat Bikeable'}"
77,1,1.0,Car-Dependent,2023-02-07 19:02:39.570588,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.6797/lng=-121.86345/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.679,-121.863,,"{'score': 10, 'description': 'Somewhat Bikeable'}"
78,1,86.0,Very Walkable,2023-02-09 03:45:23.818943,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.51423/lng=-122.34836/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.514,-122.349,,"{'score': 59, 'description': 'Bikeable'}"
79,1,7.0,Car-Dependent,2023-02-09 04:22:12.543485,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.68837/lng=-122.00594/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.688,-122.0055,,"{'score': 21, 'description': 'Somewhat Bikeable'}"
80,1,39.0,Car-Dependent,2023-02-09 07:53:20.041991,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.3656/lng=-122.17915/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.3655,-122.1795,"{'score': None, 'description': None, 'summary': None}","{'score': 44, 'description': 'Somewhat Bikeable'}"
81,1,57.0,Somewhat Walkable,2023-02-09 06:55:50.376238,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.488735/lng=-122.329445/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.4885,-122.3295,,"{'score': 58, 'description': 'Bikeable'}"
82,1,66.0,Somewhat Walkable,2023-02-09 03:36:46.416456,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.67203/lng=-122.33452/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6715,-122.334,"{'score': None, 'description': None, 'summary': None}","{'score': 91, 'description': ""Biker's Paradise""}"
83,1,93.0,Walker's Paradise,2023-02-09 03:53:34.685635,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.673995/lng=-122.379735/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6745,-122.379,"{'score': None, 'description': None, 'summary': None}","{'score': 94, 'description': ""Biker's Paradise""}"
84,1,83.0,Very Walkable,2023-02-09 03:38:12.533044,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.664785/lng=-122.341635/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6655,-122.3415,"{'score': None, 'description': None, 'summary': None}","{'score': 95, 'description': ""Biker's Paradise""}"
85,1,16.0,Car-Dependent,2023-02-08 23:36:12.890884,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.762405/lng=-122.297405/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.763,-122.298,,"{'score': 25, 'description': 'Somewhat Bikeable'}"
86,1,48.0,Car-Dependent,2023-02-09 04:39:51.529479,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.56911/lng=-122.00379/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.5695,-122.004,,"{'score': 72, 'description': 'Very Bikeable'}"
87,1,83.0,Very Walkable,2023-02-09 03:59:45.863546,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.66927/lng=-122.36543/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.67,-122.3655,"{'score': None, 'description': None, 'summary': None}","{'score': 88, 'description': 'Very Bikeable'}"
88,1,90.0,Very Walkable,2023-02-09 03:22:11.054475,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.6183/lng=-122.30105/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.619,-122.301,"{'score': None, 'description': None, 'summary': None}","{'score': 69, 'description': 'Bikeable'}"
89,1,55.0,Somewhat Walkable,2023-02-09 07:03:23.230647,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.3089/lng=-122.325735/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.3085,-122.325,"{'score': None, 'description': None, 'summary': None}","{'score': 54, 'description': 'Bikeable'}"
90,1,55.0,Somewhat Walkable,2023-02-09 08:09:44.459037,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.30784/lng=-122.208455/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.3085,-122.208,"{'score': None, 'description': None, 'summary': None}","{'score': 42, 'description': 'Somewhat Bikeable'}"
91,1,86.0,Very Walkable,2023-02-09 03:32:01.392085,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.68814/lng=-122.37756/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.688,-122.3775,"{'score': None, 'description': None, 'summary': None}","{'score': 74, 'description': 'Very Bikeable'}"
92,1,89.0,Very Walkable,2023-02-09 03:24:59.742909,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.6813/lng=-122.34727/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.682,-122.3475,"{'score': None, 'description': None, 'summary': None}","{'score': 89, 'description': 'Very Bikeable'}"
93,1,2.0,Car-Dependent,2023-02-09 08:02:18.196637,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.31515/lng=-122.08848/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.3145,-122.088,,"{'score': 26, 'description': 'Somewhat Bikeable'}"
94,1,62.0,Somewhat Walkable,2023-02-09 03:29:03.586366,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.6836/lng=-122.39052/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.6835,-122.391,"{'score': None, 'description': None, 'summary': None}","{'score': 77, 'description': 'Very Bikeable'}"
95,1,27.0,Car-Dependent,2023-02-09 04:10:08.398175,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.70288/lng=-122.014545/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.703,-122.0145,,"{'score': 15, 'description': 'Somewhat Bikeable'}"
96,1,64.0,Somewhat Walkable,2023-02-09 03:53:30.693426,https://cdn.walk.sc/images/api-logo.png,https://cdn.walk.sc/images/api-more-info.gif,https://www.redfin.com/how-walk-score-works,https://www.walkscore.com/score/loc/lat=47.65155/lng=-122.36918/?utm_source=stephanieciaccia.com&utm_medium=ws_api&utm_campaign=ws_api,https://www.redfin.com/how-walk-score-works,47.652,-122.3685,"{'score': None, 'description': None, 'summary': None}","{'score': 76, 'description': 'Very Bikeable'}"
